TH,TL,s,x/q0,y/q1,z/q2,bx/q4,by/acc_heading,bz,accuracy
0,73d9141,9,-975,-38,218,,,,0
0,73d9141,10,3,-65,45,,,,0
0,73d9141,11,772,-115,614,113,0,,
0,73d9141,3,351159,9928,-77204,,,,0
0,73d9141,20,783,-156,586,129,0,,
0,73db25f,4,5128,1056,-8399,,,,3
0,73db25f,16,4516,1892,-9582,-612,835,-1182,3
0,73db25f,1,-964,-85,281,0,0,0,0
0,73db25f,15,491,-501,373,606,0,,0
0,73db25f,9,-975,-39,218,,,,0
0,73db25f,10,10,-46,62,,,,0
0,73db25f,11,772,-115,614,113,0,,
0,73db25f,3,351554,10286,-77167,,,,0
0,73db25f,20,784,-156,586,130,0,,
0,73dd4ad,4,5128,263,-8155,,,,3
0,73dd4ad,16,4516,1098,-9338,-612,835,-1182,3
0,73dd4ad,1,-963,-88,278,0,0,0,0
0,73dd4ad,2,40312,14870,-3846,,,,3
0,73dd4ad,14,149,12749,-20550,-40162,-2120,-16703,3
0,73dd4ad,15,492,-501,373,605,0,,0
0,73dd4ad,9,-974,-41,219,,,,0
0,73dd4ad,10,10,-47,59,,,,0
0,73dd4ad,11,772,-116,614,112,0,,
0,73dd4ad,3,351937,10638,-77132,,,,0
0,73dd4ad,20,784,-156,585,130,0,,
0,73df6f4,4,5189,-469,-8094,,,,3
0,73df6f4,16,4577,366,-9277,-612,835,-1182,3
0,73df6f4,1,-980,-80,274,0,0,0,0
0,73df6f4,15,493,-501,372,605,0,,0
0,73df6f4,9,-974,-42,219,,,,0
0,73df6f4,10,-5,-38,54,,,,0
0,73df6f4,11,772,-116,613,111,0,,
0,73df6f4,3,352287,10952,-77089,,,,0
0,73df6f4,20,784,-156,585,131,0,,
0,73e19f9,4,5800,-1750,-7972,,,,3
0,73e19f9,16,5187,-915,-9155,-612,835,-1182,3
0,73e19f9,1,-966,-66,281,0,0,0,0
0,73e19f9,2,42412,13070,-4596,,,,3
0,73e19f9,14,2249,10949,-21300,-40162,-2120,-16703,3
0,73e19f9,15,493,-500,372,605,0,,0
0,73e19f9,9,-974,-43,220,,,,0
0,73e19f9,10,7,-22,61,,,,0
0,73e19f9,11,773,-116,613,111,0,,
0,73e19f9,3,352610,11234,-77033,,,,0
0,73e19f9,20,785,-155,584,132,0,,
0,73e3ead,4,6044,-2178,-7484,,,,3
0,73e3ead,16,5432,-1342,-8666,-612,835,-1182,3
0,73e3ead,1,-967,-65,269,0,0,0,0
0,73e3ead,15,494,-500,372,604,0,,0
0,73e3ead,9,-974,-44,220,,,,0
0,73e3ead,10,6,-20,48,,,,0
0,73e3ead,11,773,-116,613,110,0,,
0,73e3ead,3,352921,11489,-76982,,,,0
0,73e3ead,20,785,-155,584,133,0,,
0,73e5dd1,4,6227,-2788,-7118,,,,3
0,73e5dd1,16,5615,-1953,-8300,-612,835,-1182,3
0,73e5dd1,1,-961,-55,283,0,0,0,0
0,73e5dd1,2,40462,11870,-4746,,,,3
0,73e5dd1,14,299,9749,-21450,-40162,-2120,-16703,3
0,73e5dd1,15,495,-500,372,604,0,,0
0,73e5dd1,9,-974,-45,221,,,,0
0,73e5dd1,10,12,-9,61,,,,0
0,73e5dd1,11,773,-116,612,109,0,,
0,73e5dd1,3,353163,11680,-76917,,,,0
0,73e5dd1,20,785,-153,584,134,0,,
0,73e8011,4,6715,-2849,-6935,,,,3
0,73e8011,16,6103,-2014,-8117,-612,835,-1182,3
0,73e8011,1,-969,-58,268,0,0,0,0
0,73e8011,15,496,-500,372,604,0,,0
0,73e8011,9,-973,-46,222,,,,0
0,73e8011,10,4,-11,45,,,,0
0,73e8011,11,774,-116,612,109,0,,
0,73e8011,3,353388,11862,-76860,,,,0
0,73e8011,20,785,-152,584,135,0,,
0,73ea261,4,6471,-4192,-6752,,,,3
0,73ea261,16,5859,-3356,-7934,-612,835,-1182,3
0,73ea261,1,-963,-49,283,0,0,0,0
0,73ea261,2,40612,14270,-4146,,,,3
0,73ea261,14,449,12149,-20850,-40162,-2120,-16703,3
0,73ea261,15,496,-499,371,604,0,,0
0,73ea261,9,-973,-47,223,,,,0
0,73ea261,10,9,-2,59,,,,0
0,73ea261,11,774,-116,612,108,0,,
0,73ea261,3,353591,12015,-76790,,,,0
0,73ea261,20,785,-151,584,137,0,,
0,73ec4aa,4,6837,-5352,-6141,,,,3
0,73ec4aa,16,6225,-4516,-7324,-612,835,-1182,3
0,73ec4aa,1,-957,-55,290,0,0,0,0
0,73ec4aa,15,497,-499,371,603,0,,0
0,73ec4aa,9,-973,-48,224,,,,0
0,73ec4aa,10,15,-6,65,,,,0
0,73ec4aa,11,775,-116,611,108,0,,
0,73ec4aa,3,353754,12134,-76702,,,,0
0,73ec4aa,20,785,-150,584,138,0,,
0,73ee6ef,4,7265,-6206,-5592,,,,3
0,73ee6ef,16,6652,-5371,-6774,-612,835,-1182,3
0,73ee6ef,1,-958,-69,281,0,0,0,0
0,73ee6ef,2,39712,14270,-4146,,,,3
0,73ee6ef,14,-450,12149,-20850,-40162,-2120,-16703,3
0,73ee6ef,15,498,-498,371,603,0,,0
0,73ee6ef,9,-972,-49,226,,,,0
0,73ee6ef,10,14,-20,55,,,,0
0,73ee6ef,11,775,-116,610,107,0,,
0,73ee6ef,3,353916,12241,-76615,,,,0
0,73ee6ef,20,785,-150,583,138,0,,
0,73f0935,4,6898,-6633,-5653,,,,3
0,73f0935,16,6286,-5798,-6835,-612,835,-1182,3
0,73f0935,1,-976,-76,280,0,0,0,0
0,73f0935,15,499,-498,371,603,0,,0
0,73f0935,9,-972,-49,227,,,,0
0,73f0935,10,-4,-26,52,,,,0
0,73f0935,11,776,-116,610,106,0,,
0,73f0935,3,354062,12342,-76529,,,,0
0,73f0935,20,785,-150,583,139,0,,
0,73f2bf4,4,7509,-6267,-5531,,,,3
0,73f2bf4,16,6896,-5432,-6713,-612,835,-1182,3
0,73f2bf4,1,-970,-68,286,0,0,0,0
0,73f2bf4,2,40912,13820,-3846,,,,3
0,73f2bf4,14,749,11699,-20550,-40162,-2120,-16703,3
0,73f2bf4,15,500,-497,370,603,0,,0
0,73f2bf4,9,-972,-50,229,,,,0
0,73f2bf4,10,1,-18,56,,,,0
0,73f2bf4,11,776,-116,609,106,0,,
0,73f2bf4,3,354182,12430,-76435,,,,0
0,73f2bf4,20,786,-149,583,139,0,,
0,73f4ee5,4,6715,-6633,-4615,,,,3
0,73f4ee5,16,6103,-5798,-5798,-612,835,-1182,3
0,73f4ee5,1,-958,-57,276,0,0,0,0
0,73f4ee5,15,500,-497,370,603,0,,0
0,73f4ee5,9,-971,-51,230,,,,0
0,73f4ee5,10,13,-6,45,,,,0
0,73f4ee5,11,777,-116,609,106,0,,
0,73f4ee5,3,354273,12486,-76349,,,,0
0,73f4ee5,20,785,-149,583,140,0,,
0,73f7015,4,6105,-7122,-4066,,,,3
0,73f7015,16,5493,-6286,-5249,-612,835,-1182,3
0,73f7015,1,-979,-67,286,0,0,0,0
0,73f7015,2,37912,13820,-5646,,,,3
0,73f7015,14,-2250,11699,-22350,-40162,-2120,-16703,3
0,73f7015,15,501,-496,370,603,0,,0
0,73f7015,9,-971,-51,231,,,,0
0,73f7015,10,-8,-16,54,,,,0
0,73f7015,11,777,-116,608,105,0,,
0,73f7015,3,354367,12536,-76262,,,,0
0,73f7015,20,785,-149,583,140,0,,
0,73f9257,4,5678,-6999,-4493,,,,3
0,73f9257,16,5065,-6164,-5676,-612,835,-1182,3
0,73f9257,1,-986,-53,266,0,0,0,0
0,73f9257,15,502,-496,370,603,0,,0
0,73f9257,9,-970,-52,233,,,,0
0,73f9257,10,-15,-1,33,,,,0
0,73f9257,11,778,-115,608,105,0,,
0,73f9257,3,354497,12603,-76176,,,,0
0,73f9257,20,785,-149,583,141,0,,
0,73fb5bd,4,4823,-7183,-3822,,,,3
0,73fb5bd,16,4211,-6347,-5004,-612,835,-1182,3
0,73fb5bd,1,-989,-61,269,0,0,0,0
0,73fb5bd,2,39412,15320,-6696,,,,3
0,73fb5bd,14,-750,13199,-23400,-40162,-2120,-16703,3
0,73fb5bd,15,503,-495,369,603,0,,0
0,73fb5bd,9,-970,-52,234,,,,0
0,73fb5bd,10,-19,-8,34,,,,0
0,73fb5bd,11,778,-115,607,104,0,,
0,73fb5bd,3,354611,12652,-76088,,,,0
0,73fb5bd,20,785,-148,584,141,0,,
0,73fd75d,4,4640,-7488,-3761,,,,3
0,73fd75d,16,4028,-6652,-4943,-612,835,-1182,3
0,73fd75d,1,-994,-61,276,0,0,0,0
0,73fd75d,15,503,-495,369,603,0,,0
0,73fd75d,9,-970,-53,236,,,,0
0,73fd75d,10,-24,-8,40,,,,0
0,73fd75d,11,779,-115,607,104,0,,
0,73fd75d,3,354703,12685,-76003,,,,0
0,73fd75d,20,784,-148,584,141,0,,
0,73ff93a,4,3725,-8342,-3211,,,,3
0,73ff93a,16,3112,-7507,-4394,-612,835,-1182,3
0,73ff93a,1,-1001,-53,276,0,0,0,0
0,73ff93a,2,39862,14720,-5796,,,,3
0,73ff93a,14,-300,12599,-22500,-40162,-2120,-16703,3
0,73ff93a,15,504,-494,369,603,0,,0
0,73ff93a,9,-969,-53,237,,,,0
0,73ff93a,10,-31,0,39,,,,0
0,73ff93a,11,779,-115,606,103,0,,
0,73ff93a,3,354742,12682,-75908,,,,0
0,73ff93a,20,784,-148,584,141,0,,
0,7401b76,4,3908,-8769,-2174,,,,3
0,7401b76,16,3295,-7934,-3356,-612,835,-1182,3
0,7401b76,1,-999,-81,271,0,0,0,0
0,7401b76,15,504,-494,368,603,0,,0
0,7401b76,9,-969,-53,239,,,,0
0,7401b76,10,-30,-27,32,,,,0
0,7401b76,11,780,-114,605,103,0,,
0,7401b76,3,354784,12696,-75817,,,,0
0,7401b76,20,784,-148,585,141,0,,
0,7403dc4,4,2443,-9624,-2174,,,,3
0,7403dc4,16,1831,-8789,-3356,-612,835,-1182,3
0,7403dc4,1,-989,-67,280,0,0,0,0
0,7403dc4,2,40762,14420,-6396,,,,3
0,7403dc4,14,599,12299,-23100,-40162,-2120,-16703,3
0,7403dc4,15,505,-493,368,604,0,,0
0,7403dc4,9,-969,-54,240,,,,0
0,7403dc4,10,-20,-13,39,,,,0
0,7403dc4,11,780,-114,605,103,0,,
0,7403dc4,3,354791,12673,-75720,,,,0
0,7403dc4,20,784,-148,585,141,0,,
0,740609f,4,1832,-9868,-1502,,,,3
0,740609f,16,1220,-9033,-2685,-612,835,-1182,3
0,740609f,1,-1005,-77,266,0,0,0,0
0,740609f,15,505,-493,367,604,0,,0
0,740609f,9,-968,-54,242,,,,0
0,740609f,10,-37,-22,23,,,,0
0,740609f,11,781,-114,604,103,0,,
0,740609f,3,354789,12654,-75622,,,,0
0,740609f,20,783,-148,586,141,0,,
0,740879c,4,551,-9563,-1258,,,,3
0,740879c,16,-61,-8728,-2441,-612,835,-1182,3
0,740879c,1,-980,-80,270,0,0,0,0
0,740879c,2,39712,13070,-7296,,,,3
0,740879c,14,-450,10949,-24000,-40170,-2122,-16702,3
0,740879c,15,506,-492,367,604,0,,0
0,740879c,9,-968,-54,243,,,,0
0,740879c,10,-12,-25,26,,,,0
0,740879c,11,781,-114,604,103,0,,
0,740879c,3,354796,12648,-75524,,,,0
0,740879c,20,783,-149,586,141,0,,
0,740a49a,4,-1279,-8953,-526,,,,3
0,740a49a,16,-1892,-8117,-1708,-612,835,-1182,3
0,740a49a,1,-990,-66,250,0,0,0,0
0,740a49a,15,506,-492,366,605,0,,0
0,740a49a,9,-967,-55,245,,,,0
0,740a49a,10,-22,-11,4,,,,0
0,740a49a,11,782,-114,603,103,0,,
0,740a49a,3,354785,12629,-75440,,,,0
0,740a49a,20,783,-149,587,140,0,,
0,740c6e8,4,-2378,-9563,-343,,,,3
0,740c6e8,16,-2990,-8728,-1525,-612,835,-1182,3
0,740c6e8,1,-988,-70,270,0,0,0,0
0,740c6e8,2,40320,15322,-7747,,,,3
0,740c6e8,14,149,13199,-24450,-40170,-2122,-16702,3
0,740c6e8,15,506,-492,366,605,0,,0
0,740c6e8,9,-967,-55,246,,,,0
0,740c6e8,10,-20,-15,23,,,,0
0,740c6e8,11,782,-114,602,103,0,,
0,740c6e8,3,354789,12627,-75345,,,,0
0,740c6e8,20,782,-149,587,140,0,,
0,740e957,4,-3355,-9441,-282,,,,3
0,740e957,16,-3967,-8605,-1464,-612,835,-1182,3
0,740e957,1,-1007,-70,275,0,0,0,0
0,740e957,15,507,-491,365,605,0,,0
0,740e957,9,-967,-55,248,,,,0
0,740e957,10,-40,-14,26,,,,0
0,740e957,11,783,-114,602,103,0,,
0,740e957,3,354750,12606,-75258,,,,0
0,740e957,20,782,-149,587,140,0,,
0,7410c04,4,-3782,-9197,22,,,,3
0,7410c04,16,-4394,-8361,-1159,-612,835,-1182,3
0,7410c04,1,-977,-78,276,0,0,0,0
0,7410c04,2,39120,13972,-6097,,,,3
0,7410c04,14,-1050,11849,-22800,-40170,-2122,-16702,3
0,7410c04,15,507,-491,365,606,0,,0
0,7410c04,9,-966,-55,250,,,,0
0,7410c04,10,-10,-22,26,,,,0
0,7410c04,11,783,-114,601,103,0,,
0,7410c04,3,354714,12608,-75164,,,,0
0,7410c04,20,783,-149,586,139,0,,
0,7413573,4,-4575,-10478,572,,,,3
0,7413573,16,-5187,-9643,-610,-612,835,-1182,3
0,7413573,1,-983,-72,256,0,0,0,0
0,7413573,15,507,-491,364,606,0,,0
0,7413573,9,-966,-56,251,,,,0
0,7413573,10,-17,-16,4,,,,0
0,7413573,11,784,-115,600,103,0,,
0,7413573,3,354667,12580,-75071,,,,0
0,7413573,20,782,-149,587,139,0,,
0,7415082,4,-6467,-10478,877,,,,3
0,7415082,16,-7080,-9643,-305,-612,835,-1182,3
0,7415082,1,-974,-76,255,0,0,0,0
0,7415082,2,40170,12922,-8197,,,,3
0,7415082,14,0,10799,-24900,-40170,-2122,-16702,3
0,7415082,15,507,-490,363,607,0,,0
0,7415082,9,-965,-56,253,,,,0
0,7415082,10,-8,-19,2,,,,0
0,7415082,11,784,-115,600,103,0,,
0,7415082,3,354602,12559,-74983,,,,0
0,7415082,20,782,-149,588,139,0,,
0,7417325,4,-7810,-10112,1243,,,,3
0,7417325,16,-8422,-9277,61,-612,835,-1182,3
0,7417325,1,-956,-79,260,0,0,0,0
0,7417325,15,507,-490,363,607,0,,0
0,7417325,9,-965,-56,254,,,,0
0,7417325,10,8,-22,6,,,,0
0,7417325,11,785,-115,599,104,0,,
0,7417325,3,354525,12538,-74887,,,,0
0,7417325,20,782,-149,588,139,0,,
0,74194bc,4,-9031,-9563,1365,,,,3
0,74194bc,16,-9643,-8728,183,-612,835,-1182,3
0,74194bc,1,-968,-81,262,0,0,0,0
0,74194bc,2,40620,13822,-5947,,,,3
0,74194bc,14,449,11699,-22650,-40170,-2122,-16702,3
0,74194bc,15,507,-490,362,608,0,,0
0,74194bc,9,-965,-56,255,,,,0
0,74194bc,10,-3,-24,6,,,,0
0,74194bc,11,785,-115,598,104,0,,
0,74194bc,3,354450,12522,-74802,,,,0
0,74194bc,20,782,-149,588,138,0,,
0,741b6df,4,-10557,-9136,1731,,,,3
0,741b6df,16,-11169,-8300,549,-612,835,-1182,3
0,741b6df,1,-950,-90,264,0,0,0,0
0,741b6df,15,507,-490,361,609,0,,0
0,741b6df,9,-964,-57,257,,,,0
0,741b6df,10,14,-33,6,,,,0
0,741b6df,11,785,-116,598,105,0,,
0,741b6df,3,354373,12561,-74716,,,,0
0,741b6df,20,782,-150,587,138,0,,
0,741d911,4,-11899,-8708,1365,,,,3
0,741d911,16,-12512,-7873,183,-612,835,-1182,3
0,741d911,1,-955,-96,262,0,0,0,0
0,741d911,2,39120,14422,-9547,,,,3
0,741d911,14,-1050,12299,-26250,-40170,-2122,-16702,3
0,741d911,15,507,-490,360,609,0,,0
0,741d911,9,-964,-58,258,,,,0
0,741d911,10,8,-38,3,,,,0
0,741d911,11,786,-117,597,105,0,,
0,741d911,3,354373,12631,-74642,,,,0
0,741d911,20,782,-151,587,136,0,,
0,742040f,4,-13486,-8769,1426,,,,3
0,742040f,16,-14099,-7934,244,-612,835,-1182,3
0,742040f,1,-945,-89,271,0,0,0,0
0,742040f,15,506,-490,359,610,0,,0
0,742040f,9,-963,-58,259,,,,0
0,742040f,10,18,-31,12,,,,0
0,742040f,11,786,-117,596,105,0,,
0,742040f,3,354350,12701,-74555,,,,0
0,742040f,20,783,-152,586,135,0,,
0,7421ede,4,-13425,-8159,1243,,,,3
0,7421ede,16,-14038,-7324,61,-612,835,-1182,3
0,7421ede,1,-941,-96,281,0,0,0,0
0,7421ede,2,38970,14572,-6997,,,,3
0,7421ede,14,-1200,12449,-23700,-40170,-2122,-16702,3
0,7421ede,15,506,-490,358,611,0,,0
0,7421ede,9,-963,-59,261,,,,0
0,7421ede,10,21,-36,20,,,,0
0,7421ede,11,786,-118,596,106,0,,
0,7421ede,3,354329,12785,-74476,,,,0
0,7421ede,20,784,-153,585,135,0,,
0,7423ffe,4,-13364,-7915,999,,,,3
0,7423ffe,16,-13977,-7080,-183,-612,835,-1182,3
0,7423ffe,1,-950,-116,284,0,0,0,0
0,7423ffe,15,506,-491,357,612,0,,0
0,7423ffe,9,-963,-60,262,,,,0
0,7423ffe,10,12,-56,21,,,,0
0,7423ffe,11,787,-119,595,107,0,,
0,7423ffe,3,354319,12876,-74396,,,,0
0,7423ffe,20,785,-153,584,134,0,,
0,7426251,4,-13608,-6816,877,,,,3
0,7426251,16,-14221,-5981,-305,-612,835,-1182,3
0,7426251,1,-947,-98,278,0,0,0,0
0,7426251,2,38970,14872,-7747,,,,3
0,7426251,14,-1200,12749,-24450,-40170,-2122,-16702,3
0,7426251,15,506,-491,356,612,0,,0
0,7426251,9,-962,-60,263,,,,0
0,7426251,10,15,-37,15,,,,0
0,7426251,11,787,-119,594,107,0,,
0,7426251,3,354329,13005,-74324,,,,0
0,7426251,20,785,-154,583,132,0,,
0,742848d,4,-14524,-5413,999,,,,3
0,742848d,16,-15136,-4577,-183,-612,835,-1182,3
0,742848d,1,-938,-109,283,0,0,0,0
0,742848d,15,505,-491,355,613,0,,0
0,742848d,9,-962,-61,264,,,,0
0,742848d,10,23,-48,19,,,,0
0,742848d,11,787,-120,594,108,0,,
0,742848d,3,354350,13127,-74263,,,,0
0,742848d,20,786,-155,582,132,0,,
0,742a6da,4,-15684,-4924,572,,,,3
0,742a6da,16,-16296,-4089,-610,-612,835,-1182,3
0,742a6da,1,-951,-112,267,0,0,0,0
0,742a6da,2,40170,14722,-5497,,,,3
0,742a6da,14,0,12599,-22200,-40170,-2122,-16702,3
0,742a6da,15,505,-492,354,613,0,,0
0,742a6da,9,-962,-62,264,,,,0
0,742a6da,10,10,-50,2,,,,0
0,742a6da,11,787,-121,593,108,0,,
0,742a6da,3,354354,13274,-74214,,,,0
0,742a6da,20,786,-156,582,131,0,,
0,742ca3c,4,-16355,-3093,755,,,,3
0,742ca3c,16,-16967,-2258,-427,-612,835,-1182,3
0,742ca3c,1,-937,-105,270,0,0,0,0
0,742ca3c,15,505,-492,353,614,0,,0
0,742ca3c,9,-962,-63,265,,,,0
0,742ca3c,10,24,-42,4,,,,0
0,742ca3c,11,787,-122,593,109,0,,
0,742ca3c,3,354340,13426,-74176,,,,0
0,742ca3c,20,786,-156,582,131,0,,
0,742eb70,4,-17759,-2483,1060,,,,3
0,742eb70,16,-18371,-1647,-122,-612,835,-1182,3
0,742eb70,1,-936,-100,266,0,0,0,0
0,742eb70,2,38820,13672,-7447,,,,3
0,742eb70,14,-1350,11549,-24150,-40170,-2122,-16702,3
0,742eb70,15,504,-493,352,614,0,,0
0,742eb70,9,-961,-64,265,,,,0
0,742eb70,10,25,-36,0,,,,0
0,742eb70,11,787,-123,593,110,0,,
0,742eb70,3,354366,13600,-74148,,,,0
0,742eb70,20,787,-157,581,130,0,,
0,7430daf,4,-18064,-2239,938,,,,3
0,7430daf,16,-18676,-1403,-244,-612,835,-1182,3
0,7430daf,1,-934,-98,270,0,0,0,0
0,7430daf,15,503,-493,351,615,0,,0
0,7430daf,9,-961,-65,265,,,,0
0,7430daf,10,27,-33,4,,,,0
0,7430daf,11,787,-125,592,111,0,,
0,7430daf,3,354347,13750,-74127,,,,0
0,7430daf,20,786,-157,582,130,0,,
0,7432fff,4,-17698,-1445,694,,,,3
0,7432fff,16,-18310,-610,-488,-612,835,-1182,3
0,7432fff,1,-922,-103,268,0,0,0,0
0,7432fff,2,39870,13972,-4747,,,,3
0,7432fff,14,-300,11849,-21450,-40170,-2122,-16702,3
0,7432fff,15,503,-494,350,616,0,,0
0,7432fff,9,-961,-66,265,,,,0
0,7432fff,10,38,-37,2,,,,0
0,7432fff,11,787,-126,592,112,0,,
0,7432fff,3,354329,13928,-74104,,,,0
0,7432fff,20,787,-158,581,130,0,,
0,743523f,4,-18003,-591,328,,,,3
0,743523f,16,-18615,244,-854,-612,835,-1182,3
0,743523f,1,-944,-106,263,0,0,0,0
0,743523f,15,502,-494,349,616,0,,0
0,743523f,9,-961,-66,265,,,,0
0,743523f,10,16,-39,-2,,,,0
0,743523f,11,787,-127,592,113,0,,
0,743523f,3,354334,14129,-74090,,,,0
0,743523f,20,787,-158,581,130,0,,
0,743748e,4,-18674,263,22,,,,3
0,743748e,16,-19287,1098,-1159,-612,835,-1182,3
0,743748e,1,-959,-85,266,0,0,0,0
0,743748e,2,39570,13972,-4747,,,,3
0,743748e,14,-600,11849,-21450,-40170,-2122,-16702,3
0,743748e,15,502,-495,348,617,0,,0
0,743748e,9,-961,-67,265,,,,0
0,743748e,10,2,-18,0,,,,0
0,743748e,11,787,-129,592,114,0,,
0,743748e,3,354347,14336,-74090,,,,0
0,743748e,20,787,-158,581,130,0,,
0,7439845,4,-19285,-164,-404,,,,3
0,7439845,16,-19897,671,-1586,-612,835,-1182,3
0,7439845,1,-946,-96,262,0,0,0,0
0,7439845,15,501,-496,347,617,0,,0
0,7439845,9,-961,-69,265,,,,0
0,7439845,10,14,-27,-2,,,,0
0,7439845,11,787,-130,591,115,0,,
0,7439845,3,354374,14556,-74081,,,,0
0,7439845,20,787,-159,581,130,0,,
0,743b91d,4,-19895,446,-1136,,,,3
0,743b91d,16,-20507,1281,-2319,-612,835,-1182,3
0,743b91d,1,-958,-105,273,0,0,0,0
0,743b91d,2,40470,15472,-5047,,,,3
0,743b91d,14,299,13349,-21750,-40170,-2122,-16702,3
0,743b91d,15,500,-497,346,617,0,,0
0,743b91d,9,-961,-70,265,,,,0
0,743b91d,10,3,-35,8,,,,0
0,743b91d,11,786,-131,591,116,0,,
0,743b91d,3,354429,14813,-74074,,,,0
0,743b91d,20,787,-159,581,130,0,,
0,743db60,4,-21055,1361,-1747,,,,3
0,743db60,16,-21667,2197,-2929,-612,835,-1182,3
0,743db60,1,-960,-110,282,0,0,0,0
0,743db60,15,500,-498,345,618,0,,0
0,743db60,9,-961,-71,265,,,,0
0,743db60,10,0,-39,17,,,,0
0,743db60,11,786,-133,591,116,0,,
0,743db60,3,354520,15098,-74067,,,,0
0,743db60,20,787,-159,580,130,0,,
0,743fdb2,4,-22031,2216,-2662,,,,3
0,743fdb2,16,-22644,3051,-3845,-612,835,-1182,3
0,743fdb2,1,-1012,-104,295,0,0,0,0
0,743fdb2,2,39870,14722,-6397,,,,3
0,743fdb2,14,-300,12599,-23100,-40170,-2122,-16702,3
0,743fdb2,15,499,-499,344,618,0,,0
0,743fdb2,9,-961,-73,264,,,,0
0,743fdb2,10,-50,-30,30,,,,0
0,743fdb2,11,786,-134,591,117,0,,
0,743fdb2,3,354649,15415,-74067,,,,0
0,743fdb2,20,787,-159,580,130,0,,
0,7441ff6,4,-21787,4230,-3334,,,,3
0,7441ff6,16,-22399,5065,-4516,-612,835,-1182,3
0,7441ff6,1,-1023,-107,321,0,0,0,0
0,7441ff6,15,498,-500,342,619,0,,0
0,7441ff6,9,-961,-74,264,,,,0
0,7441ff6,10,-61,-33,57,,,,0
0,7441ff6,11,786,-136,591,118,0,,
0,7441ff6,3,354799,15762,-74074,,,,0
0,7441ff6,20,788,-159,579,130,0,,
0,744423e,4,-20322,6732,-4371,,,,3
0,744423e,16,-20935,7568,-5554,-612,835,-1182,3
0,744423e,1,-1030,-102,337,0,0,0,0
0,744423e,2,39720,15322,-5647,,,,3
0,744423e,14,-450,13199,-22350,-40170,-2122,-16702,3
0,744423e,15,498,-501,341,619,0,,0
0,744423e,9,-961,-76,263,,,,0
0,744423e,10,-68,-26,74,,,,0
0,744423e,11,785,-138,590,119,0,,
0,744423e,3,354985,16142,-74097,,,,0
0,744423e,20,789,-159,578,131,0,,
0,744645e,4,-19407,7953,-4676,,,,3
0,744645e,16,-20019,8789,-5859,-612,835,-1182,3
0,744645e,1,-1049,-98,348,0,0,0,0
0,744645e,15,497,-502,341,619,0,,0
0,744645e,9,-961,-77,262,,,,0
0,744645e,10,-87,-20,86,,,,0
0,744645e,11,785,-139,591,119,0,,
0,744645e,3,355179,16500,-74132,,,,0
0,744645e,20,790,-158,576,132,0,,
0,74486d0,4,-18552,8991,-4615,,,,3
0,74486d0,16,-19165,9826,-5798,-612,835,-1182,3
0,74486d0,1,-1033,-85,316,0,0,0,0
0,74486d0,2,39570,14722,-5047,,,,3
0,74486d0,14,-600,12599,-21750,-40170,-2122,-16701,3
0,74486d0,15,496,-503,340,619,0,,0
0,74486d0,9,-962,-79,261,,,,0
0,74486d0,10,-71,-6,55,,,,0
0,74486d0,11,784,-141,591,120,0,,
0,74486d0,3,355371,16869,-74176,,,,0
0,74486d0,20,791,-157,575,133,0,,
0,744a915,4,-18125,10150,-5043,,,,3
0,744a915,16,-18737,10986,-6225,-612,835,-1182,3
0,744a915,1,-1032,-61,283,0,0,0,0
0,744a915,15,496,-504,339,619,0,,0
0,744a915,9,-962,-80,259,,,,0
0,744a915,10,-70,18,23,,,,0
0,744a915,11,784,-142,591,120,0,,
0,744a915,3,355597,17229,-74249,,,,0
0,744a915,20,790,-155,577,134,0,,
0,744cc21,4,-20811,10944,-5836,,,,3
0,744cc21,16,-21423,11779,-7019,-612,835,-1182,3
0,744cc21,1,-1016,-35,260,0,0,0,0
0,744cc21,2,40025,14274,-6698,,,,3
0,744cc21,14,-150,12149,-23400,-40175,-2124,-16701,3
0,744cc21,15,495,-506,338,619,0,,0
0,744cc21,9,-962,-81,257,,,,0
0,744cc21,10,-53,46,3,,,,0
0,744cc21,11,783,-143,592,121,0,,
0,744cc21,3,355833,17621,-74329,,,,0
0,744cc21,20,788,-153,579,135,0,,
0,744f3c1,4,-21543,13874,-6019,,,,3
0,744f3c1,16,-22155,14709,-7202,-612,835,-1182,3
0,744f3c1,1,-1008,-17,273,0,0,0,0
0,744f3c1,15,494,-507,338,619,0,,0
0,744f3c1,9,-963,-83,255,,,,0
0,744f3c1,10,-44,65,18,,,,0
0,744f3c1,11,782,-145,592,121,0,,
0,744f3c1,3,356055,17999,-74433,,,,0
0,744f3c1,20,787,-150,581,138,0,,
0,7450ff2,4,-20261,14911,-6629,,,,3
0,7450ff2,16,-20874,15747,-7812,-612,835,-1182,3
0,7450ff2,1,-1004,-43,287,0,0,0,0
0,7450ff2,2,39725,14874,-6698,,,,3
0,7450ff2,14,-450,12749,-23400,-40175,-2124,-16701,3
0,7450ff2,15,493,-509,337,619,0,,0
0,7450ff2,9,-963,-84,252,,,,0
0,7450ff2,10,-40,40,34,,,,0
0,7450ff2,11,782,-146,593,122,0,,
0,7450ff2,3,356329,18436,-74541,,,,0
0,7450ff2,20,786,-148,582,139,0,,
0,7453239,4,-20322,14545,-6385,,,,3
0,7453239,16,-20935,15380,-7568,-612,835,-1182,3
0,7453239,1,-983,-37,265,0,0,0,0
